Body,-0.01704297,0.7673856
RightHand,0.2164924,0.747952
Head,-0.01754738,0.8621746
LeftHand,-0.2611914,0.7614947
RightFoot,0.1243414,0.0942111
LeftFoot,-0.1066964,0.1004069
Hip,-0.01553363,0.6094524
Body,-0.01704297,0.7673856
RightHand,0.2164924,0.747952
Head,-0.01754738,0.8621746
LeftHand,-0.2611914,0.7614947
RightFoot,0.1243414,0.0942111
LeftFoot,-0.1066964,0.1004069
Hip,-0.01553363,0.6094524
