Body,-0.01026459,0.3299074
RightHand,0.1867355,0.6107635
Head,-0.06490054,0.5500306
LeftHand,-0.4165521,0.3433987
RightFoot,0.03134581,0.04596016
LeftFoot,0.1267797,0.03936119
Hip,0.003611423,0.151597
