Body,-0.01904961,0.3292494
RightHand,0.2040487,0.6041974
Head,-0.07668523,0.5481262
LeftHand,-0.4398186,0.3361353
RightFoot,0.03133311,0.04589877
LeftFoot,0.1267243,0.03937386
Hip,0.0007262118,0.1514328
