Body,-0.009087879,0.8035958
RightHand,0.2241929,0.7466708
Head,-0.001457587,0.9637557
LeftHand,-0.2362146,0.7808005
RightFoot,0.1122139,0.08653206
LeftFoot,-0.08791018,0.08050764
Hip,-0.008370796,0.6168591
Body,-0.009087879,0.8035958
RightHand,0.2241929,0.7466708
Head,-0.001457587,0.9637557
LeftHand,-0.2362146,0.7808005
RightFoot,0.1122139,0.08653206
LeftFoot,-0.08791018,0.08050764
Hip,-0.008370796,0.6168591
