Body,-0.001336753,0.6238588
RightHand,0.2577834,0.6276304
Head,-0.03612549,0.8271063
LeftHand,-0.3766046,0.5884753
RightFoot,0.02612774,0.08046505
LeftFoot,0.07646678,0.1022123
Hip,0.03123363,0.4287797
