Body,-0.004457225,1.04854
RightHand,0.1548662,0.9125601
Head,-0.007999592,1.239132
LeftHand,-0.2904678,0.9941051
RightFoot,0.01230807,0.299379
LeftFoot,-0.0453776,0.1649741
Hip,-0.003002156,0.8649981
