Body,-0.02803083,0.6798309
RightHand,0.2816471,0.6061792
Head,-0.07013627,0.8707371
LeftHand,-0.3026275,0.4897654
RightFoot,0.01727385,0.1270809
LeftFoot,0.006527366,0.08018857
Hip,-0.006845197,0.4891544
