Body,-0.01136714,1.008554
RightHand,0.1845913,0.8396292
Head,-0.02814704,1.187056
LeftHand,-0.3205255,0.829001
RightFoot,0.01229991,0.3954
LeftFoot,-0.04413408,0.07559389
Hip,-0.004595045,0.8288797
