Body,-0.03277298,0.329583
RightHand,0.2168228,0.5950243
Head,-0.09513434,0.5477007
LeftHand,-0.4802495,0.3285127
RightFoot,0.03132001,0.04584222
LeftFoot,0.126635,0.03939048
Hip,-0.003488533,0.1515613
