Body,-0.01755567,1.515752
RightHand,0.1971533,1.48612
Head,-0.01425942,1.720021
LeftHand,-0.2724974,1.45595
RightFoot,0.0779687,0.6349614
LeftFoot,-0.1007813,0.6091307
Hip,-0.01568672,1.315601
Body,-0.01755567,1.515752
RightHand,0.1971533,1.48612
Head,-0.01425942,1.720021
LeftHand,-0.2724974,1.45595
RightFoot,0.0779687,0.6349614
LeftFoot,-0.1007813,0.6091307
Hip,-0.01568672,1.315601
