Body,-0.009536355,0.8002176
RightHand,0.210002,0.7219227
Head,-0.002045099,0.9722808
LeftHand,-0.2262789,0.7730391
RightFoot,0.1126453,0.08650899
LeftFoot,-0.08784966,0.08048475
Hip,-0.008777294,0.6139597
Body,-0.009536355,0.8002176
RightHand,0.210002,0.7219227
Head,-0.002045099,0.9722808
LeftHand,-0.2262789,0.7730391
RightFoot,0.1126453,0.08650899
LeftFoot,-0.08784966,0.08048475
Hip,-0.008777294,0.6139597
