Body,-0.009308331,0.8162748
RightHand,0.2169275,0.7029612
Head,-0.002073497,1.003081
LeftHand,-0.2311945,0.7481087
RightFoot,0.1121909,0.0864324
LeftFoot,-0.08792993,0.08040124
Hip,-0.008467894,0.6291462
Body,-0.009308331,0.8162748
RightHand,0.2169275,0.7029612
Head,-0.002073497,1.003081
LeftHand,-0.2311945,0.7481087
RightFoot,0.1121909,0.0864324
LeftFoot,-0.08792993,0.08040124
Hip,-0.008467894,0.6291462
