Body,-0.01701142,1.755248
RightHand,0.07720061,2.128696
Head,-0.01234761,1.943396
LeftHand,-0.1665977,2.140667
RightFoot,0.1009633,1.522613
LeftFoot,-0.09494864,1.581246
Hip,-0.01544451,1.557841
Body,-0.01701142,1.755248
RightHand,0.07720061,2.128696
Head,-0.01234761,1.943396
LeftHand,-0.1665977,2.140667
RightFoot,0.1009633,1.522613
LeftFoot,-0.09494864,1.581246
Hip,-0.01544451,1.557841
