Body,-0.01304738,0.4672634
RightHand,0.1962404,0.6155226
Head,-0.07180543,0.6891464
LeftHand,-0.4217153,0.4465165
RightFoot,0.02924162,0.06401765
LeftFoot,0.1053928,0.06889305
Hip,0.01831745,0.2781642
