Body,-0.01684906,0.8748389
RightHand,0.212136,0.7746413
Head,-0.01330543,1.072991
LeftHand,-0.2649918,0.7684335
RightFoot,0.1246409,0.09658384
LeftFoot,-0.1067088,0.1033565
Hip,-0.01562905,0.6857966
Body,-0.01684906,0.8748389
RightHand,0.212136,0.7746413
Head,-0.01330543,1.072991
LeftHand,-0.2649918,0.7684335
RightFoot,0.1246409,0.09658384
LeftFoot,-0.1067088,0.1033565
Hip,-0.01562905,0.6857966
