Body,0.001171397,1.032916
RightHand,0.2163652,0.9298764
Head,0.000224036,1.246729
LeftHand,-0.2558977,0.8813772
RightFoot,0.01218791,0.1261391
LeftFoot,-0.05774011,0.2771426
Hip,0.001818153,0.8421932
