Body,-0.009273652,0.3512123
RightHand,0.1511324,0.6040501
Head,-0.0690672,0.5754567
LeftHand,-0.4156636,0.3553115
RightFoot,0.03113119,0.04873709
LeftFoot,0.1240542,0.04349007
Hip,0.007928535,0.1692427
