Body,-0.01673947,1.746726
RightHand,0.09585452,2.157166
Head,-0.01049268,1.960506
LeftHand,-0.1809,2.148216
RightFoot,0.1041691,1.243795
LeftFoot,-0.1428042,1.398266
Hip,-0.01546693,1.548965
Body,-0.01673947,1.746726
RightHand,0.09585452,2.157166
Head,-0.01049268,1.960506
LeftHand,-0.1809,2.148216
RightFoot,0.1041691,1.243795
LeftFoot,-0.1428042,1.398266
Hip,-0.01546693,1.548965
