Body,-0.0119278,1.038662
RightHand,0.2394868,0.8838638
Head,-0.007504147,1.263594
LeftHand,-0.2469413,0.8952999
RightFoot,0.1127799,0.08618069
LeftFoot,-0.09138314,0.08062792
Hip,-0.01042151,0.8401808
Body,-0.0119278,1.038662
RightHand,0.2394868,0.8838638
Head,-0.007504147,1.263594
LeftHand,-0.2469413,0.8952999
RightFoot,0.1127799,0.08618069
LeftFoot,-0.09138314,0.08062792
Hip,-0.01042151,0.8401808
