Body,-0.005998686,0.3318094
RightHand,0.1544765,0.6092853
Head,-0.06169061,0.5546091
LeftHand,-0.4091165,0.3457071
RightFoot,0.03138413,0.04599889
LeftFoot,0.1268414,0.03933993
Hip,0.006007098,0.1518964
